Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Customer Paid	Customer Currency	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		BR	0	0.000387000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		GT	0	0.001189000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		5	100	Song	0		CA	0	0.011049000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		MY	0	0.000211000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		5	100	Song	0		US	0	0.008810000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		HK	0	0.004406000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		22	100	Song	0		ES	0	0.003675000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		28	100	Song	0		MX	0	0.070159000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		LT	0	0.000098000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		NZ	0	0.006849000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		CA	0	0.007938000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song	0		PL	0	0.000111000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		5	100	Song	0		AT	0	0.013651000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		NZ	0	0.005326000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		IT	0	0.006228000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		TR	0	0.004761000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		PH	0	0.001195000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		DE	0	0.005281000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song	0		CA	0	0.005060000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		GB	0	0.004100000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		AR	0	0.002668000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		5	100	Song	0		GB	0	0.020822000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		62	100	Song	0		US	0	0.331669000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		5	100	Song	0		PL	0	0.006737000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		42	100	Song	0		US	0	0.056975000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		MX	0	0.001188000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		FI	0	0.007041000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song	0		US	0	0.017127000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song	0		AR	0	0.000463000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		NZ	0	0.002704000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		8	100	Song	0		GB	0	0.057325000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		ES	0	0.002661000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		7	100	Song	0		GB	0	0.006974000000
2018-03-03	2018-01	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		BR	0	0.003951000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		12	100	Song	0		PL	0	0.001269000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		7	100	Song	0		MX	0	0.017578000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		US	0	0.002956000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		9	100	Song	0		US	0	0.048117000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		CA	0	0.004455000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		22	100	Song	0		US	0	0.063162000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		CL	0	0.003533000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		NZ	0	0.010565000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		US	0	0.001651000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		6	100	Song	0		FR	0	0.035340000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		GB	0	0.004906000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		7	100	Song	0		GB	0	0.051843000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song	0		PL	0	0.004278000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		11	100	Song	0		US	0	0.020057000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		GB	0	0.002787000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		US	0	0.004458000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		9	100	Song	0		FR	0	0.030474000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song	0		AT	0	0.008615000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		GB	0	0.000848000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		LT	0	0.000051000000
2018-04-04	2018-02	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		ES	0	0.002747000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		CA	0	0.004218000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		6	100	Song	0		MX	0	0.014909000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		IS	0	0.014649000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		FR	0	0.006136000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song	0		US	0	0.004888000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		GB	0	0.004220000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		IT	0	0.000743000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		AT	0	0.005784000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		9	100	Song	0		PL	0	0.012105000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		17	100	Song	0		US	0	0.035032000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		IE	0	0.003689000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		AU	0	0.004977000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		14	100	Song	0		GB	0	0.102429000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		GB	0	0.002752000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		18	100	Song	0		US	0	0.050675000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		ES	0	0.000401000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song	0		IE	0	0.002317000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song	0		DE	0	0.021812000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		37	100	Song	0		US	0	0.193505000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		NZ	0	0.006692000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		PL	0	0.002777000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		GB	0	0.004690000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		MX	0	0.000435000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		NZ	0	0.005538000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		AT	0	0.002735000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		7	100	Song	0		CL	0	0.001240000000
2018-05-05	2018-03	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song	0		US	0	0.010656000000
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		11	100	Song	0		US	0	0.058201093565
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		6	100	Song	0		PL	0	0.008471839165
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		8	100	Song	0		US	0	0.013895385998
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		5	100	Song	0		US	0	0.014414390389
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		6	100	Song	0		CA	0	0.013470567659
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		US	0	0.001372565488
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		NZ	0	0.006272202407
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song	0		GB	0	0.022195531838
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		CL	0	0.000278633737
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		AU	0	0.002082885298
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		BR	0	0.003323001650
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		GB	0	0.005514789571
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		IE	0	0.000593568349
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		5	100	Song	0		US	0	0.010289826191
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		6	100	Song	0		BR	0	0.009696257842
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song	0		BR	0	0.000596511663
2018-07-07	2018-04	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		ES	0	0.002713735626
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song	0		GB	0	0.004747000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		19	100	Song	0		US	0	0.055820000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		CA	0	0.004494000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		GB	0	0.014182000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		US	0	0.000000000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		AU	0	0.001585000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song	0		US	0	0.017746000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		19	100	Song	0		US	0	0.102355000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		GB	0	0.002678000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song	0		MX	0	0.010166000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		NZ	0	0.005952000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		7	100	Song	0		PL	0	0.009733000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		18	100	Song	0		US	0	0.036306000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song	0		BR	0	0.000954000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song	0		US	0	0.008826000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		IT	0	0.011691000000
2018-08-08	2018-05	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		FR	0	0.000342000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		GB	0	0.004837000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		MX	0	0.000349000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		18	100	Song	0		US	0	0.099529000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		GT	0	0.000154000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song	0		US	0	0.006895000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		BR	0	0.003707000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song	0		PL	0	0.005518000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		8	100	Song	0		US	0	0.017363000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		MX	0	0.001327000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		GT	0	0.002706000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		NL	0	0.013983000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		IT	0	0.006745000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		FR	0	0.005595000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		12	100	Song	0		GB	0	0.086950000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		7	100	Song	0		US	0	0.021293000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		FR	0	0.000555000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		MX	0	0.005027000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		IE	0	0.006734000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		PL	0	0.002771000000
2018-08-08	2018-06	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		SE	0	0.007466000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song	0		GB	0	0.029811000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		FR	0	0.004031000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		CH	0	0.008122000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		US	0	0.003640000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		19	100	Song	0		US	0	0.107126000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song	0		US	0	0.009268000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		CA	0	0.003288000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		US	0	0.012422000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		BR	0	0.001607000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		GB	0	0.007749000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		IE	0	0.000811000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		7	100	Song	0		NO	0	0.038134000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		GB	0	0.001111000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		NL	0	0.003226000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		MX	0	0.002638000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song	0		AR	0	0.002181000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		DE	0	0.005531000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		10	100	Song	0		US	0	0.031113000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		IT	0	0.006188000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		6	100	Song	0		US	0	0.013539000000
2018-09-09	2018-07	Spotify	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song	0		CA	0	0.002318000000
2018-07-07	2017-11	Tidal	Disasterina	Demons Are Alive	QZ9Y21745917		5	100	Song			Denmark	0	0.046001595164
2018-08-08	2017-12	Tidal	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			Denmark	0	0.024155877126
2018-08-08	2017-12	Tidal	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			Canada	0	0.031960795996
2018-08-08	2018-01	Tidal	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			Denmark	0	0.014274981897
2018-08-08	2018-01	Tidal	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			Denmark	0	0.009650501397
2018-08-08	2018-01	Tidal	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song			Canada	0	0.049205742887
2018-08-08	2018-01	Tidal	Disasterina	Demons Are Alive	QZ9Y21745917		7	100	Song			United States	0	0.121362739087
2018-08-08	2018-01	Tidal	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			United States	0	0.009466313718
2018-08-08	2018-02	Tidal	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song			Belgium	0	0.020414434734
2018-08-08	2018-02	Tidal	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			Canada	0	0.013734390761
2018-08-08	2018-03	Tidal	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			United States	0	0.008659921930
2018-09-09	2018-05	Tidal	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			Italy	0	0.000296577458
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			US	0	0.029079000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		7	100	Song			US	0	0.028000000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		6	100	Song			US	0	0.004000000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		6	100	Song			US	0	0.024000000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		5	100	Song			US	0	0.004481000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			US	0	0.004000000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			US	0	0.006384000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		8	100	Song			US	0	0.014007000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		11	100	Song			US	0	0.019518000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song			US	0	0.002118000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song			US	0	0.016359000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		8	100	Song			US	0	0.037383000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			US	0	0.020000000000
2018-05-05	2017-11	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		6	100	Song			US	0	0.006189000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song			US	0	0.002176000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song			US	0	0.006268000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		5	100	Song			US	0	0.008000000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			US	0	0.004800000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song			US	0	0.015319000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song			US	0	0.004560000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			US	0	0.002284000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song			US	0	0.018320000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song			US	0	0.002191000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			US	0	0.013737000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song			US	0	0.006676000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		6	100	Song			US	0	0.006068000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song			US	0	0.002280000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		5	100	Song			US	0	0.004000000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		6	100	Song			US	0	0.092000000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		6	100	Song			US	0	0.003764000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song			US	0	0.004000000000
2018-05-05	2017-12	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song			US	0	0.068000000000
2018-06-06	2018-01	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song			US	0	0.002046000000
2018-06-06	2018-01	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			US	0	0.003860000000
2018-06-06	2018-01	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song			US	0	0.002193000000
2018-06-06	2018-01	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			US	0	0.008000000000
2018-06-06	2018-01	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		9	100	Song			US	0	0.042441000000
2018-06-06	2018-01	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		4	100	Song			US	0	0.005464000000
2018-06-06	2018-01	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			US	0	0.003134000000
2018-06-06	2018-01	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			US	0	0.002224000000
2018-06-06	2018-01	YouTube	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song			US	0	0.004455000000
2018-05-05	2017-11	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			US	0	0.006441000000
2018-05-05	2017-11	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song			US	0	0.017712000000
2018-05-05	2017-11	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		5	100	Song			US	0	0.034620000000
2018-05-05	2017-11	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			US	0	0.006441000000
2018-05-05	2017-11	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			MX	0	0.002197000000
2018-05-05	2017-11	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			US	0	0.021737000000
2018-05-05	2017-11	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			US	0	0.021738000000
2018-05-05	2017-11	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			US	0	0.006441000000
2018-05-05	2017-11	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		3	100	Song			US	0	0.021737000000
2018-05-05	2017-12	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			US	0	0.006954000000
2018-05-05	2017-12	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			US	0	0.006954000000
2018-05-05	2017-12	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		1	100	Song			US	0	0.006954000000
2018-05-05	2017-12	YouTube Red	Disasterina	Demons Are Alive	QZ9Y21745917		2	100	Song			US	0	0.013908000000
